"country","region","infected","deaths","recoveries","long","lat","last_updated"
China,"Hangzhou, Zhejiang Province",181,,,120.15507,30.274084,"2020-04-07 21:45:39"
China,"Ningbo, Zhejiang",157,,,121.54399,29.868336,"2020-04-07 21:45:39"
China,"Taizhou, Zhejiang Province",146,,,121.42076,28.65638,"2020-04-07 21:45:39"
China,"Jinhua, Zhejiang",55,,,119.64742,29.079175,"2020-04-07 21:45:39"
China,"Shaoxing, Zhejiang Province,",42,,,120.586109,29.995762,"2020-04-07 21:45:39"
China,"Ten provincial prison Feng, Zhejiang",36,,,119.050231,29.091251,"2020-04-07 21:45:39"
China,"Lishui, Zhejiang Province",17,,,119.922796,28.46763,"2020-04-07 21:45:39"
China,"Quzhou, Zhejiang",14,,,118.859457,28.970079,"2020-04-07 21:45:39"
China,"Huzhou, Zhejiang",10,,,120.086809,30.89441,"2020-04-07 21:45:39"
China,"Zhoushan, Zhejiang",10,,,122.207215,29.985295,"2020-04-07 21:45:39"
China,"Outside input, Shanxi Province",30,,,111.8568586,37.2425649,"2020-04-07 21:45:39"
China,"Jinzhong, Shanxi Province",37,,,112.752652,37.687357,"2020-04-07 21:45:39"
China,"Taiyuan, Shanxi Province",20,,,112.548879,37.87059,"2020-04-07 21:45:39"
China,"Yuncheng, Shanxi",19,,,111.00746,35.026516,"2020-04-07 21:45:39"
China,"Datong, Shanxi Province",12,,,113.300129,40.076762,"2020-04-07 21:45:39"
China,"Jincheng, Shanxi Province",10,,,112.851831,35.490701,"2020-04-07 21:45:39"
China,"Changzhi, Shanxi",8,,,113.116404,36.195409,"2020-04-07 21:45:39"
China,"Shuozhou, Shanxi Province",8,,,112.432825,39.331595,"2020-04-07 21:45:39"
China,"Xinzhou, Shanxi Province",7,,,112.734174,38.416663,"2020-04-07 21:45:39"
China,"Luliang, Shanxi Province",6,,,111.144319,37.518314,"2020-04-07 21:45:39"
China,"Yangquan, Shanxi Province",4,,,113.580519,37.856971,"2020-04-07 21:45:39"
China,"Linfen, Shanxi Province",2,,,111.518975,36.088005,"2020-04-07 21:45:39"
China,"Outside input, Tianjin",44,,,117.3616476,39.3433574,"2020-04-07 21:45:39"
China,"Baodi District, Tianjin",60,,,117.309863,39.717379,"2020-04-07 21:45:39"
China,"Hedong District, Tianjin",15,,,117.251586,39.128291,"2020-04-07 21:45:39"
China,"Hebei District, Tianjin",12,,,117.196648,39.147869,"2020-04-07 21:45:39"
China,"Beichen District, Tianjin",6,,,117.135488,39.224791,"2020-04-07 21:45:39"
China,"Nankai District, Tianjin",6,,,117.150738,39.138202,"2020-04-07 21:45:39"
China,"Heping District, Tianjin",6,,,117.21451,39.116949,"2020-04-07 21:45:39"
China,"Field to Tianjin, Tianjin",6,,,117.3616476,39.3433574,"2020-04-07 21:45:39"
China,"Dongli District, Tianjin",4,,,117.314323,39.086569,"2020-04-07 21:45:39"
China,"Ninghe District, Tianjin",4,,,117.826724,39.330087,"2020-04-07 21:45:39"
China,"Hexi District, Tianjin",4,,,117.223371,39.109563,"2020-04-07 21:45:39"
China,"Xiqing District, Tianjin",4,,,117.008826,39.141152,"2020-04-07 21:45:39"
China,"Binhai New Area, Tianjin",3,,,117.710496,39.00366,"2020-04-07 21:45:39"
China,"Wuqing District, Tianjin",2,,,117.044387,39.384119,"2020-04-07 21:45:39"
China,"Hongqiao District, Tianjin",2,,,117.151533,39.167345,"2020-04-07 21:45:39"
China,"Jinnan District, Tianjin",2,,,117.35726,38.937928,"2020-04-07 21:45:39"
China,"Outside input, Shandong Province",22,,,117.9249002,35.8939566,"2020-04-07 21:45:39"
China,"Jining, Shandong Province",260,,,116.587282,35.414982,"2020-04-07 21:45:39"
China,"Qingdao, Shandong Province",61,,,120.382609,36.067108,"2020-04-07 21:45:39"
China,"Linyi, Shandong Province",49,,,118.356414,35.104673,"2020-04-07 21:45:39"
China,"Jinan, Shandong Province",47,,,117.120095,36.6512,"2020-04-07 21:45:39"
China,"Yantai, Shandong Province",47,,,121.447852,37.464539,"2020-04-07 21:45:39"
China,"Weifang, Shandong Province",44,,,119.161748,36.706962,"2020-04-07 21:45:39"
China,"Weihai, Shandong Province",38,,,122.120419,37.513068,"2020-04-07 21:45:39"
China,"Liaocheng, Shandong Province",38,,,115.98546,36.45703,"2020-04-07 21:45:39"
China,"Dezhou, Shandong Province",37,,,116.357464,37.434092,"2020-04-07 21:45:39"
China,"Tai'an, Shandong Province",35,,,117.087614,36.200252,"2020-04-07 21:45:39"
China,"Zibo, Shandong Province",30,,,118.055019,36.813546,"2020-04-07 21:45:39"
China,"Zaozhuang, Shandong Province",24,,,117.323725,34.810487,"2020-04-07 21:45:39"
China,"Heze, Shandong Province",18,,,115.480656,35.23375,"2020-04-07 21:45:39"
China,"Rizhao, Shandong Province",16,,,119.526925,35.416734,"2020-04-07 21:45:39"
China,"Binzhou, Shandong Province",15,,,117.970699,37.38198,"2020-04-07 21:45:39"
China,"To be clearly distinguished, Shandong Province",2,,,117.9249002,35.8939566,"2020-04-07 21:45:39"
China,"Outside input, Jiangsu Province",20,,,119.7889248,33.1401715,"2020-04-07 21:45:39"
China,"Nanjing, Jiangsu Province",93,,,118.796877,32.060255,"2020-04-07 21:45:39"
China,"Suzhou, Jiangsu Province",87,,,120.585289,31.298974,"2020-04-07 21:45:39"
China,"Xuzhou, Jiangsu Province",79,,,117.284124,34.205768,"2020-04-07 21:45:39"
China,"Huai'an, Jiangsu Province",66,,,119.113185,33.551052,"2020-04-07 21:45:39"
China,"Wuxi, Jiangsu Province",55,,,120.31191,31.491169,"2020-04-07 21:45:39"
China,"Changzhou, Jiangsu Province",51,,,119.974061,31.811226,"2020-04-07 21:45:39"
China,"Lianyungang, Jiangsu Province",48,,,119.221611,34.596653,"2020-04-07 21:45:39"
China,"Nantong, Jiangsu Province",40,,,120.894291,31.980171,"2020-04-07 21:45:39"
China,"Taizhou, Jiangsu Province",37,,,119.922933,32.455536,"2020-04-07 21:45:39"
China,"Yancheng, Jiangsu Province",27,,,120.16366,33.347316,"2020-04-07 21:45:39"
China,"Yangzhou, Jiangsu Province",23,,,119.412939,32.394209,"2020-04-07 21:45:39"
China,"Suqian, Jiangsu Province",13,,,118.275198,33.963232,"2020-04-07 21:45:39"
China,"Zhenjiang, Jiangsu Province",12,,,119.425836,32.187849,"2020-04-07 21:45:39"
China,"Chengdu, Sichuan Province",165,,,104.066801,30.572815,"2020-04-07 21:45:39"
China,"Ganzi Prefecture, Sichuan Province",78,,,101.96231,30.04952,"2020-04-07 21:45:39"
China,"Dazhou, Sichuan Province",42,,,107.468023,31.209571,"2020-04-07 21:45:39"
China,"Nanchong, Sichuan Province",39,,,106.110698,30.837793,"2020-04-07 21:45:39"
China,"Guangan, Sichuan Province",30,,,106.633088,30.456224,"2020-04-07 21:45:39"
China,"Luzhou, Sichuan Province",24,,,105.44174,28.871569,"2020-04-07 21:45:39"
China,"Bazhong, Sichuan Province",24,,,106.747477,31.867903,"2020-04-07 21:45:39"
China,"Mianyang, Sichuan Province",22,,,104.679004,31.46746,"2020-04-07 21:45:39"
China,"Neijiang, Sichuan Province",22,,,105.058433,29.580228,"2020-04-07 21:45:39"
China,"Deyang, Sichuan Province",18,,,104.397894,31.126855,"2020-04-07 21:45:39"
China,"Suining, Sichuan Province",17,,,105.592898,30.532847,"2020-04-07 21:45:39"
China,"Panzhihua, Sichuan Province",16,,,101.718637,26.582347,"2020-04-07 21:45:39"
China,"Liangshan Prefecture, Sichuan Province",13,,,102.267712,27.88157,"2020-04-07 21:45:39"
China,"Yibin, Sichuan Province",12,,,104.643159,28.751836,"2020-04-07 21:45:39"
China,"Zigong, Sichuan Province",9,,,104.778442,29.33903,"2020-04-07 21:45:39"
China,"Meishan, Sichuan Province",8,,,103.848396,30.07728,"2020-04-07 21:45:39"
China,"Ya'an, Sichuan Province",7,,,103.013261,29.980537,"2020-04-07 21:45:39"
China,"Guangyuan, Sichuan Province",6,,,105.843357,32.435435,"2020-04-07 21:45:39"
China,"Ziyang, Sichuan Province",4,,,104.627636,30.128901,"2020-04-07 21:45:39"
China,"Leshan, Sichuan Province",3,,,103.765678,29.552115,"2020-04-07 21:45:39"
China,"Aba Prefecture, Sichuan Province",1,,,102.224653,31.899413,"2020-04-07 21:45:39"
China,"Dalian, Liaoning Province",27,,,121.614682,38.914003,"2020-04-07 21:45:39"
China,"Shenyang, Liaoning Province",35,,,123.431472,41.805699,"2020-04-07 21:45:39"
China,"Tieling, Liaoning Province",9,,,123.726035,42.223828,"2020-04-07 21:45:39"
China,"Anshan, Liaoning Province",5,,,122.994329,41.108647,"2020-04-07 21:45:39"
China,"Liaoyang, Liaoning Province",4,,,123.236944,41.267244,"2020-04-07 21:45:39"
China,"Jinzhou, Liaoning Province",12,,,121.1268459,41.095685,"2020-04-07 21:45:39"
China,"Huludao, Liaoning Province",12,,,120.83694,40.71104,"2020-04-07 21:45:39"
China,"Dandong, Liaoning Province",11,,,124.35445,40.000787,"2020-04-07 21:45:39"
China,"Panjin, Liaoning Province",11,,,122.070714,41.119997,"2020-04-07 21:45:39"
China,"Fuxin, Liaoning Province",8,,,121.670273,42.021602,"2020-04-07 21:45:39"
China,"Chaoyang, Liaoning Province",6,,,120.4493879,41.57365,"2020-04-07 21:45:39"
China,"Benxi, Liaoning Province",3,,,123.685142,41.486981,"2020-04-07 21:45:39"
China,"Yingkou, Liaoning Province",1,,,122.235084,40.667433,"2020-04-07 21:45:39"
China,"Outside input, Liaoning Province",0,,,122.5290376,41.9436543,"2020-04-07 21:45:39"
China,"Outside input, Hebei",9,,,114.9042208,37.8956594,"2020-04-07 21:45:39"
China,"Tangshan, Hebei Province",58,,,118.180193,39.630867,"2020-04-07 21:45:39"
China,"Cangzhou, Hebei Province",48,,,116.838834,38.304477,"2020-04-07 21:45:39"
China,"Zhangjiakou, Hebei",41,,,114.886335,40.767544,"2020-04-07 21:45:39"
China,"Baoding, Hebei",32,,,115.464589,38.874434,"2020-04-07 21:45:39"
China,"Handan, Hebei Province",32,,,114.538961,36.625656,"2020-04-07 21:45:39"
China,"Langfang, Hebei Province",30,,,116.683752,39.538047,"2020-04-07 21:45:39"
China,"Shijiazhuang, Hebei",29,,,114.514893,38.042805,"2020-04-07 21:45:39"
China,"Xingtai, Hebei",23,,,114.504677,37.070834,"2020-04-07 21:45:39"
China,"Qinhuangdao, Hebei",10,,,119.600523,39.935361,"2020-04-07 21:45:39"
China,"Hengshui, Hebei",8,,,115.670177,37.73892,"2020-04-07 21:45:39"
China,"Chengde, Hebei Province",7,,,117.96275,40.952942,"2020-04-07 21:45:39"
China,"Outside input, Yunnan",10,,,101.3431058,24.4752847,"2020-04-07 21:45:39"
China,"Kunming, Yunnan Province",53,,,102.832891,24.880095,"2020-04-07 21:45:39"
China,"Zhaotong, Yunnan",25,,,103.717465,27.338257,"2020-04-07 21:45:39"
China,"Xishuangbanna, Yunnan Province",15,,,100.79715,22.00881,"2020-04-07 21:45:39"
China,"Yuxi, Yunnan Province",14,,,102.527197,24.347324,"2020-04-07 21:45:39"
China,"Qujing, Yunnan Province",13,,,103.796167,25.489999,"2020-04-07 21:45:39"
China,"Dali Prefecture, Yunnan Province",13,,,100.267638,25.606486,"2020-04-07 21:45:39"
China,"Honghe Prefecture, Yunnan Province",9,,,103.374576,23.36225,"2020-04-07 21:45:39"
China,"Baoshan, Yunnan",9,,,99.161761,25.112046,"2020-04-07 21:45:39"
China,"Lijiang, Yunnan",7,,,100.22775,26.855047,"2020-04-07 21:45:39"
China,"Dehong Prefecture, Yunnan Province",5,,,98.584895,24.433353,"2020-04-07 21:45:39"
China,"Pu'er, Yunnan Province",4,,,100.966512,22.825065,"2020-04-07 21:45:39"
China,"Chuxiong, Yunnan Province",4,,,101.528068,25.045532,"2020-04-07 21:45:39"
China,"Wenshan Prefecture, Yunnan Province",2,,,104.216248,23.400733,"2020-04-07 21:45:39"
China,"Lincang, Yunnan Province",1,,,100.088824,23.884154,"2020-04-07 21:45:39"
China,"Outside input, Shaanxi Province",11,,,109.1880047,35.3939908,"2020-04-07 21:45:39"
China,"Xi'an, Shaanxi Province",120,,,108.93977,34.341574,"2020-04-07 21:45:39"
China,"Ankang, Shaanxi",26,,,109.029022,32.684714,"2020-04-07 21:45:39"
China,"Hanzhong, Shaanxi Province",26,,,107.023323,33.06748,"2020-04-07 21:45:39"
China,"Xianyang, Shaanxi Province",17,,,108.708991,34.329605,"2020-04-07 21:45:39"
China,"Weinan, Shaanxi Province",15,,,109.502882,34.49938,"2020-04-07 21:45:39"
China,"Baoji, Shaanxi Province",13,,,107.237743,34.363184,"2020-04-07 21:45:39"
China,"Yan'an, Shaanxi Province",8,,,109.489757,36.585445,"2020-04-07 21:45:39"
China,"Tongchuan, Shaanxi Province",8,,,108.945019,34.897887,"2020-04-07 21:45:39"
China,"Shangluo, Shaanxi",7,,,109.940477,33.870422,"2020-04-07 21:45:39"
China,"Yulin, Shaanxi Province",3,,,109.734589,38.28539,"2020-04-07 21:45:39"
China,"Hancheng, Shaanxi Province",1,,,110.442846,35.476788,"2020-04-07 21:45:39"
China,"Yangling, Shaanxi Province",1,,,108.084731,34.272117,"2020-04-07 21:45:39"
China,"Yanbian, Jilin Province",7,,,129.4718681,42.909408,"2020-04-07 21:45:39"
China,"Changchun, Jilin Province",46,,,125.323544,43.817071,"2020-04-07 21:45:39"
China,"Jilin City, Jilin Province",6,,,126.549572,43.837883,"2020-04-07 21:45:39"
China,"Meihekou, Jilin Province",2,,,125.7108951,42.539287,"2020-04-07 21:45:39"
China,"Siping City, Jilin Province",15,,,124.350398,43.166419,"2020-04-07 21:45:39"
China,"Liaoyuan, Jilin Province",7,,,125.14366,42.887766,"2020-04-07 21:45:39"
China,"Gongzhuling, Jilin Province",6,,,124.82283,43.504687,"2020-04-07 21:45:39"
China,"Tonghua, Jilin Province",6,,,125.939697,41.728401,"2020-04-07 21:45:39"
China,"Songyuan, Jilin Province",2,,,124.825117,45.141789,"2020-04-07 21:45:39"
China,"Baicheng, Jilin Province",1,,,122.838826,45.619588,"2020-04-07 21:45:39"
China,"Outside input, Gansu Province",47,,,104.2861116,35.7518326,"2020-04-07 21:45:39"
China,"Lanzhou, Gansu Province",36,,,103.834303,36.061089,"2020-04-07 21:45:39"
China,"Tianshui, Gansu Province",12,,,105.72498,34.580885,"2020-04-07 21:45:39"
China,"Pingliang, Gansu Province",9,,,106.665131,35.543061,"2020-04-07 21:45:39"
China,"Dingxi, Gansu Province",9,,,104.626282,35.580662,"2020-04-07 21:45:39"
China,"Gannan, Gansu Province",8,,,102.911027,34.983385,"2020-04-07 21:45:39"
China,"Baiyin, Gansu Province",4,,,104.138586,36.545015,"2020-04-07 21:45:39"
China,"Longnan, Gansu Province",4,,,104.921841,33.400684,"2020-04-07 21:45:39"
China,"Qingyang, Gansu Province",3,,,107.643631,35.709077,"2020-04-07 21:45:39"
China,"Linxia, ​​Gansu Province",3,,,103.2086442,35.5872118,"2020-04-07 21:45:39"
China,"Zhangye, Gansu Province",2,,,100.449818,38.925875,"2020-04-07 21:45:39"
China,"Jinchang, Gansu Province",1,,,102.188043,38.520089,"2020-04-07 21:45:39"
China,"Provincial (Hubei input), Gansu Province",1,,,112.2384017,30.7378118,"2020-04-07 21:45:39"
China,"Outside input, Chongqing",3,,,106.912251,29.4315861,"2020-04-07 21:45:39"
China,"Wanzhou District, Chongqing City",118,,,108.408661,30.807667,"2020-04-07 21:45:39"
China,"Jiangbei District, Chongqing City",28,,,106.574271,29.606703,"2020-04-07 21:45:39"
China,"Yunyang County, Chongqing City",25,,,108.697324,30.930612,"2020-04-07 21:45:39"
China,"Hechuan District, Chongqing City",23,,,106.27613,29.972084,"2020-04-07 21:45:39"
China,"Qijiang, Chongqing",23,,,106.651361,29.028066,"2020-04-07 21:45:39"
China,"Changshou District, Chongqing City",22,,,107.081282,29.857996,"2020-04-07 21:45:39"
China,"Fengjie County, Chongqing City",22,,,109.463987,31.018498,"2020-04-07 21:45:39"
China,"Jiulongpo District, Chongqing City",21,,,106.510676,29.502272,"2020-04-07 21:45:39"
China,"Open state area, Chongqing City",21,,,108.3816532,31.2699214,"2020-04-07 21:45:39"
China,"Zhong County, Chongqing City",21,,,108.039002,30.299559,"2020-04-07 21:45:39"
China,"Yuzhong District, Chongqing City",20,,,106.568896,29.552736,"2020-04-07 21:45:39"
China,"Dianjiang County, Chongqing City",20,,,107.33339,30.327716,"2020-04-07 21:45:39"
China,"Tongnan District, Chongqing City",18,,,105.840555,30.191013,"2020-04-07 21:45:39"
China,"Yubei District, Chongqing City",17,,,106.631187,29.718142,"2020-04-07 21:45:39"
China,"Liangjiang New Area, Chongqing",17,,,106.5075522,29.6017886,"2020-04-07 21:45:39"
China,"Nan'an District, Chongqing City",15,,,106.644428,29.500296,"2020-04-07 21:45:39"
China,"Shizhu, Chongqing",15,,,108.114069,29.999285,"2020-04-07 21:45:39"
China,"Dazu District, Chongqing City",14,,,105.721733,29.707032,"2020-04-07 21:45:39"
China,"Wuxi County, Chongqing City",14,,,109.570062,31.398604,"2020-04-07 21:45:39"
China,"Tongliang District, Chongqing City",10,,,106.056404,29.844811,"2020-04-07 21:45:39"
